id,summarized,text,root,length,emotion
hit:10771_conv:21542_uttr:1,1,It fell when someone walked by,fall,6,devastated
hit:10786_conv:21572_uttr:1,1,I am looking forward to getting a promotion.,look,9,anticipating
hit:10787_conv:21574_uttr:1,0,i love my wife because she's loyal and she always takes care of me.,love,16,faithful
hit:10792_conv:21584_uttr:1,0,"our company is firing people, and everyone is very sad to go",fire,13,sad
hit:10794_conv:21588_uttr:1,0,i'm moving out from this house and it's just very emotional.,move,14,sentimental
hit:10798_conv:21597_uttr:1,0,My whole world revolves around my family they make me very happy,revolve,12,caring
hit:10804_conv:21608_uttr:1,0,"I got really drunk on my birthday and was horrible to one of my oldest friends, i felt awful",feel,20,ashamed
hit:10805_conv:21610_uttr:1,0,The future looks bright though right now things are not going as i had planned,look,15,hopeful
hit:10805_conv:21611_uttr:1,0,I found an abandoned cat in an alleyway yesterday.,find,10,caring
hit:10807_conv:21615_uttr:1,1,I felt like I had all the info I needed to succeed,feel,12,prepared
hit:10812_conv:21625_uttr:1,0,Today I slipped when I was walking to class on campus.,slip,12,embarrassed
hit:10814_conv:21629_uttr:1,0,"I remember when I submitted my CV to a company, I couldn't wait to get a response, hoping that it was positive!",remember,26,hopeful
hit:10822_conv:21645_uttr:1,0,"I thought I saw a ghost once in my old apartment, it scared the hell out of me!",scare,20,terrified
hit:10825_conv:21650_uttr:1,0,"I got arrested when I was younger, and I was so scared in the back of the police car",arrest,20,terrified
hit:10829_conv:21658_uttr:1,0,"I stole money from my dad once, i felt terrible for ages",feel,13,guilty
hit:10830_conv:21661_uttr:1,0,"I cheated on my ex girlfriend, and I felt bad about it ever since",cheat,15,guilty
hit:10840_conv:21680_uttr:1,0,I remember growing up and having some really good family vacations,remember,11,sentimental
hit:10860_conv:21721_uttr:1,0,"A new restaurant opened near my house, and it turned out to be really really nice",open,17,impressed
hit:10861_conv:21723_uttr:1,0,I felt totally relaxed when I was outside watching my kids play in the pool.,feel,16,content
hit:10869_conv:21739_uttr:1,1,My dog was chewing on dead frog.,chew,8,disgusted
hit:10882_conv:21765_uttr:1,1,Lately I hav been hearing some big monkeys howling up in the mountain.,hear,14,afraid
hit:10883_conv:21766_uttr:1,1,I think I am going to burst.,think,8,joyful
hit:10892_conv:21785_uttr:1,1,I would go there every weekend and all through the summer.,go,12,nostalgic
hit:10893_conv:21786_uttr:1,0,"Studied for my math finals for days, felt very confident on the day of the test.",feel,18,prepared
hit:10908_conv:21816_uttr:1,1,I feel so alone sometimes.,feel,6,lonely
hit:10909_conv:21818_uttr:1,1,One time in high school I sat in chocolate sauce!,sit,11,embarrassed
hit:10912_conv:21825_uttr:1,1,It makes me feel great!,make,6,faithful
hit:10914_conv:21828_uttr:1,0,I was driving down the highway during a heavy thunderstorm and two cars crashed in front of me and one flipped over.,drive,23,terrified
hit:10915_conv:21831_uttr:1,0,"Recently, my wife and I needed a babysitter for the evening, and my mother-in-law offered to watch our kids.",need,26,disgusted
hit:10916_conv:21832_uttr:1,0,"I really enjoy collecting shoes, and i'm hoping to get a pair of Yeezy's that are restocking this october.",enjoy,23,hopeful
hit:10921_conv:21842_uttr:1,1,I feel anxious when I have to wait for people that are late.,feel,14,annoyed
hit:10934_conv:21869_uttr:1,0,"i have to go out of town, i am not looking forward to flying",look,15,afraid
hit:10937_conv:21874_uttr:1,1,I was hoping to get an interview for a higher position and was told I would get that at least.,hope,21,devastated
hit:10938_conv:21877_uttr:1,1,I am getting a new car this week!,get,9,excited
hit:10942_conv:21885_uttr:1,1,Something inside me told me to get away.,tell,9,trusting
hit:10948_conv:21897_uttr:1,0,I went fishing with my 4 year-old about a month ago.,go,14,joyful
hit:10953_conv:21906_uttr:1,1,I hope I am never homeless.,hope,7,sentimental
hit:10953_conv:21907_uttr:1,1,I went out to eat with my girlfriend last week.,go,11,content
hit:10959_conv:21919_uttr:1,1,I feel so dirty today.,feel,6,embarrassed
hit:10967_conv:21934_uttr:1,1,Later on in college we actually became pretty good friends.,become,11,embarrassed
hit:10972_conv:21944_uttr:1,0,I trust the way my body feels to know if I'm generally healthy or not,trust,16,trusting
hit:10975_conv:21951_uttr:1,1,I really wanted an Oculus Rift.,want,7,anticipating
hit:10979_conv:21958_uttr:1,0,"my neighbor dog is always barking, I can't stand it",stand,12,annoyed
hit:10983_conv:21966_uttr:1,1,I miss those days smelling my little figurines that smelled like strawberries.,miss,13,nostalgic
hit:10990_conv:21980_uttr:1,0,"I decided to try and get some projects knocked out a couple of nights ago, but needed to keep my kids occupied.",decide,24,grateful
hit:10995_conv:21991_uttr:1,1,I tried for a promotion at work recently.,try,9,sad
hit:11009_conv:22018_uttr:1,1,I work in tech support.,work,6,prepared
hit:11028_conv:22057_uttr:1,1,I was packing up things to move from my girlfriends house and found her son's lite brite.,pack,19,nostalgic
hit:11045_conv:22090_uttr:1,0,"My wife and I are trying to build a house, and keep running into delays getting the permits.",try,20,angry
hit:11046_conv:22093_uttr:1,1,It took a really creepy turn that I really wasnt expecting at all.,take,15,terrified
hit:11054_conv:22108_uttr:1,1,a job I applied and interview for a couple of months ago offered me the job.,offer,17,surprised
hit:11106_conv:22212_uttr:1,0,i needed help with choosing a subject to major and my brother helped,need,13,trusting
hit:11108_conv:22217_uttr:1,0,I felt ashamed seeing the police officer yelling at the old lady,feel,12,ashamed
hit:11128_conv:22257_uttr:1,0,"Today I was looking through my childhood photos and writings, it made me a little emotional and nostalgic.",make,20,sentimental
hit:11130_conv:22260_uttr:1,1,I should've behaved better.,behave,6,ashamed
hit:11150_conv:22301_uttr:1,1,My DRESS blew up in front of parents and children the other day when it was windy.,blow,18,ashamed
hit:11151_conv:22302_uttr:1,0,i felt great last year when i started going to church again,feel,12,faithful
hit:11165_conv:22330_uttr:1,0,I love the gifts that i received last week on my birthday,love,12,content
hit:11168_conv:22336_uttr:1,0,I felt a bit sad last week when i saw an elderly man drop his wallet and a kid picked it up and didn't give it back to the man,feel,31,ashamed
hit:11171_conv:22342_uttr:1,1,I saw the movie trailer about Paul Walker's life today.,see,12,devastated
hit:11174_conv:22349_uttr:1,0,"Speaking of babies, I got to meet my nephews yesterday!",get,12,caring
hit:11177_conv:22355_uttr:1,0,The other day something happened that made me want to run and hide.,happen,14,embarrassed
hit:11178_conv:22356_uttr:1,1,My girlfriend and I were watching a series on Netflix.,watch,11,guilty
hit:11181_conv:22363_uttr:1,1,I moved last weekend.,move,5,joyful
hit:11186_conv:22372_uttr:1,0,I went to a friend's wedding this weekend!,go,10,confident
hit:11189_conv:22378_uttr:1,1,I started my graduate classes today.,start,7,prepared
hit:11191_conv:22382_uttr:1,0,I really need to change doctors!,need,7,furious
hit:11193_conv:22387_uttr:1,1,I was playing a VR game home alone.,play,9,afraid
hit:11200_conv:22401_uttr:1,0,"yesterday i ate a whole big bag of M&Ms, i don't feel proud of myself",eat,17,ashamed
hit:11209_conv:22418_uttr:1,0,We've been really struggling with potty training my son.,struggle,11,proud
hit:11232_conv:22465_uttr:1,0,"i have a presentation due this week, I am not looking forward to presenting it in front of others",look,20,apprehensive
hit:11233_conv:22466_uttr:1,1,It just makes me more motivated to work harder.,make,10,disappointed
hit:11233_conv:22467_uttr:1,1,I dont remember the last time I lived without any roommates.,remember,13,lonely
hit:11235_conv:22470_uttr:1,1,I feel so happy when the sunsets are beautiful and I can take the time to watch and relax.,feel,20,content
hit:11239_conv:22479_uttr:1,1,My sister is having another baby!,have,7,anxious
hit:11244_conv:22488_uttr:1,1,So I was driving down the road the other day and passed that stretch of road that has all those mimosa trees.,drive,23,sentimental
hit:11255_conv:22511_uttr:1,1,I work in tech support.,work,6,annoyed
hit:11262_conv:22524_uttr:1,0,So we went out to that new BBQ place to eat the other night.,go,15,content
hit:11276_conv:22552_uttr:1,1,i just lost my pet dog.,lose,7,devastated
hit:11280_conv:22560_uttr:1,0,"I packed for a long road trip, and had everything I would need to hopefully avoid excessive stops.",pack,20,prepared
hit:11285_conv:22570_uttr:1,1,I hate going to the dentist!,hate,7,anxious
hit:11302_conv:22605_uttr:1,1,My son wouldnt sleep last night.,sleep,8,angry
hit:11327_conv:22654_uttr:1,1,My older dog knew to let that one out first when I got home from work.,know,17,surprised
hit:11337_conv:22675_uttr:1,1,I finished all the ice cream when I was told to leave some for others.,finish,16,guilty
hit:11343_conv:22687_uttr:1,1,I saw Dubai from the airplane one day.,see,9,impressed
hit:11345_conv:22691_uttr:1,1,I found out that my neighbors eat turtle meat.,find,10,disgusted
hit:11346_conv:22693_uttr:1,0,I felt very sad recently when i found out that my mother has cancer,feel,14,devastated
hit:11348_conv:22697_uttr:1,1,I sometimes feel very sad.,feel,6,lonely
hit:11362_conv:22724_uttr:1,1,My internet connection keeps breaking!,keep,6,annoyed
hit:11364_conv:22729_uttr:1,1,I feel very blessed that I have been able to live around the world my whole life.,feel,18,grateful
hit:11385_conv:22771_uttr:1,1,My boyfriend is going out with a bunch of people I don't know tonight.,go,16,faithful
hit:11390_conv:22781_uttr:1,1,By brother won a scratch off sticker lottery ticket!,win,10,proud
hit:11398_conv:22797_uttr:1,1,Very often I get very emotional when things go wrong.,get,11,sentimental
hit:11423_conv:22847_uttr:1,0,I am going on a trip next month and I'm really excited about it,go,15,anticipating
hit:11459_conv:22918_uttr:1,0,"at work I kept on hearing people laughing behind me, when I got to my desk, my coworker pointed out a postage stamp was stuck on back of my head",point,32,embarrassed
hit:11465_conv:22930_uttr:1,1,i applied for a job promotion.,apply,7,anticipating
hit:11474_conv:22949_uttr:1,0,"After my haircut last week, I have received so many nice compliments!",receive,14,confident
hit:11491_conv:22983_uttr:1,1,I didnt want to go as I hate to ride roller coasters and am scared of heights.,want,19,terrified
hit:11502_conv:23005_uttr:1,0,"i envy my sister, she is going on vacation in Paris",go,12,jealous
hit:11503_conv:23007_uttr:1,0,My litthe sister read out the speech in my graduation party,read,11,confident
hit:11513_conv:23026_uttr:1,0,My guinea pig was feeling very sick but I was able to nurse her back to health.,feel,18,caring
hit:11519_conv:23038_uttr:1,0,After training my dog I feel confident now that he can be around others dogs without fighting.,feel,18,trusting
hit:11522_conv:23044_uttr:1,0,"my next door neighbor just bought a Mercedes, I wish i can have one.",wish,16,jealous
hit:11542_conv:23085_uttr:1,0,I used the restroom at a nice restaurant and I had toilet paper stuck to my shoe and didn't know it until I left.,use,26,embarrassed
hit:11548_conv:23096_uttr:1,0,Sometimes I feel envious of those that have money than I do.,feel,13,jealous
hit:11554_conv:23109_uttr:1,0,i believed my friend would return my cell phone to me in time,believe,13,trusting
hit:11573_conv:23147_uttr:1,0,"I broke one of my mom's crystal figurine, I tried hard not to tell her but in the end I felt so bad I had to tell her.",break,31,guilty
hit:11578_conv:23156_uttr:1,1,Things are really changing in this high tech modern world.,change,11,nostalgic
hit:11580_conv:23161_uttr:1,0,"In July, I found a large moth inside a cottage that my brother and friends were staying at.",find,20,caring
hit:11581_conv:23163_uttr:1,1,My sister gave birth to a beautiful healthy baby girl last week!,give,13,joyful
hit:11584_conv:23169_uttr:1,1,I planted a whole bunch of flower bushes this year.,plant,11,hopeful
hit:11588_conv:23176_uttr:1,0,"After feeling depressed for days, I took the time to sit outside in the sun and have a nice chit chat with my mom.",take,26,content
hit:11595_conv:23191_uttr:1,0,i felt nostalgiac going through old childhood belongings,feel,8,sentimental
hit:11624_conv:23249_uttr:1,0,The pigeons keep coming into the house a pooping all over the place!,keep,14,furious
hit:11641_conv:23283_uttr:1,1,I'm going skydiving for the first time!,go,9,anxious
hit:11653_conv:23307_uttr:1,0,A friend borrowed some video games of mine,borrow,8,trusting
hit:11655_conv:23311_uttr:1,0,"I cannot stand my neighbor's dog's barking, its never ending",stand,14,furious
hit:11663_conv:23326_uttr:1,0,I found some of my old toys that I had passed down to my younger brother today while cleaning up his closet.,find,23,sentimental
hit:11666_conv:23332_uttr:1,0,"The first time my girlfriend invited me to her father's house, I was super anxious.",invite,18,anticipating
hit:11669_conv:23338_uttr:1,0,I spent hours reviewing notes and course content to prepare myself for a few trials that a company wanted me to go through.,spend,24,confident
