id,summarized,text,root,length,emotion
5w8jv2,0,Drop that hot piece of information on me.,drop,9,furious
5w80gr,1,I like talking to my dog.,like,7,caring
5w7xfy,0,Choosing to be lonely,choose,4,lonely
5w7uv6,0,I got a girl's number!,get,7,excited
5w7car,1,It's got me worried sick.,get,7,afraid
5w7aog,1,Yesterday my nephew popped twice in two hours.,pop,9,surprised
5w70sl,0,Talk us through your favourite colour!,talk,7,questioning
5w5ws1,1,Let's chat about stuff.,let,6,suggesting
5w5vev,1,I apparently wear too much black...,wear,7,ashamed
5w5eul,0,Just wanted to know.,want,5,questioning
5w5a6k,0,So I'm wondering what this means...,wonder,8,questioning
5w4o9x,1,I wanted to share my story.,want,7,caring
5w4mbu,0,I need some de-stressing and advice about roommate,need,10,suggesting
5w4l0j,0,let's have a chat people,let,6,suggesting
5w4c4w,0,I can whistle very fluently,whistle,5,confident
5w3ng2,0,Waiting for a gig to start,wait,6,anticipating
5w3et9,1,Awake at almost 4am all alone and sad.,awake,10,lonely
5w36dk,0,I just got a number in the most ridiculous way,get,10,embarrassed
5w2v6o,0,I feel very uncomfortable at the DVD store today.,feel,10,apprehensive
5w2i5i,0,Tell me about your username.,tell,6,questioning
5w26kk,0,I leave for bootcamp in three weeks.,leave,8,anticipating
5w1ylx,0,Meeting celebrity parents,meet,3,excited
5w1ukj,0,Lets compliment each other!,compliment,5,encouraging
5w1l8r,0,I love black coffee so much,love,6,joyful
5w1k97,0,Let's wright a story together.,let,7,confident
5w1g9f,1,"It tasted horrible,",taste,4,disgusted
5w199r,1,I would like to try more!,like,7,anticipating
5w1793,0,I Find Relationships A Waste of Time TBH,find,8,sad
5w14cs,0,lost my mind please talk to me,lose,7,questioning
5w13v6,1,I'm meeting someone from the internet tonight.,meet,9,excited
5w0oo9,0,I ate gas station sushi today,eat,6,content
5w0n3f,1,I don't really know what to say,know,8,anxious
5w0mm0,0,Just finished my first job interview!,finish,7,excited
5w0eif,0,I'm going to die of boredom this weekend.,go,10,sad
5vzyko,1,I got fired from my job yesterday.,fire,8,devastated
5vzjxn,1,Just got dumped.,dump,4,sad
5vyxf4,1,I'll take a thruth.,take,6,confident
5vygxg,0,I broke my thumb,break,4,embarrassed
5vye5n,0,Forfeiting great opportunities,forfeit,3,disappointed
5vydo3,0,I need someone to talk to.,need,7,lonely
5vy9l5,0,Crossword puzzles make me feel really dumb.,make,8,embarrassed
5vy7i4,1,I'm going stir crazy.,go,6,anxious
5vy3xz,1,Today I paid off all my debt.,pay,8,proud
5vxzil,0,Help me with my ice cream,help,6,prepared
5vvxfh,1,You can only pick one.,pick,6,trusting
5vvwsu,0,Just came out as bi to my roommate,come,8,ashamed
5vvvqw,0,Just broke my glasses.,break,5,embarrassed
5vvtzm,0,entertain me.,entertain,3,annoyed
5vvkeu,1,I really like dreams.,like,5,sentimental
5vuodx,0,my toilet exploded,explode,3,embarrassed
5vuewu,0,I don't enjoy video games like I used to,enjoy,10,nostalgic
5vubhp,0,Tell me about your day CC!,tell,7,encouraging
5vty24,0,I just want to rant a little,want,7,sad
5vtcbc,0,We want to help you have more casual conversations!,want,10,caring
5vsi9v,0,Trying to remember a Michael Scott quote.,try,8,nostalgic
5vsesp,0,Lets CASUALLY talk about the environment😝,talk,7,suggesting
5vs96q,0,Missed a chance with cute girl,miss,6,disappointed
5vrw40,1,No one raised their hands.,raise,6,neutral
5vrf5z,0,Tell me something interesting or unique about yourself,tell,8,questioning
5vqwxz,0,I need people to talk to - questions enclosed,need,9,trusting
5vqtu6,0,Pls send help,send,3,caring
5vq0nt,1,Send help.,send,3,caring
5vpvp7,0,I wrote something!,write,4,proud
5vnxjh,0,Hate when people aren't who you thought they were,hate,10,disappointed
5vmclo,0,I failed my first calculus exam.,fail,7,proud
5vkttz,0,"Home sick, need help picking a movie to watch",need,10,caring
5vkg5r,0,I like theatre.,like,4,joyful
5vkf3c,1,Ask me anything!,ask,4,questioning
5vk373,1,I've had a great past couple of days!,have,10,joyful
5vjxft,1,Wishing for another chance.,wish,5,hopeful
5vjrf5,0,looking for new people to talk to!,look,8,hopeful
5vjitk,1,Trying something different.,try,4,hopeful
5vjegj,0,I got accepted to college!,accept,6,excited
5vj6vb,1,Just got dumped today.,dump,5,sad
5vho8i,1,More specifically to offer something to the world.,offer,9,hopeful
5vgwso,0,Travelling.,travel,2,excited
5vgdac,0,People have been make me more irritated than usual.,make,10,angry
5vg0zp,0,Saw a disabled grocery store worker mistreated,see,7,sad
5vfv3u,0,I got an A on my first graduate Midterm!,get,10,proud
5vfluv,1,Please share your opinions with me.,share,7,trusting
5vfldz,0,I got hit in the head by a yoyo,hit,9,devastated
5vfcmu,0,Got some new piercings,get,4,surprised
5vf6vq,0,"Writing 2 essays at once, let's chat",let,9,suggesting
5vf41j,1,Taking the real thing next month.,take,7,anticipating
5vehw9,0,Tell me your stories about moving somewhere new!,tell,9,questioning
5vegmk,0,I think I was about to be scammed.,think,9,terrified
5ve2wt,1,i now work to live not live to work.,work,10,sad
5vdwaq,0,I could REALLY use a vacation...,use,7,joyful
5vdm9s,0,I signed up for my first hackathon!!,sign,9,excited
5vdjty,0,I got my driver's license today!,get,8,proud
5vdd8t,0,Anyone here own reptiles/amphibians?!,own,8,questioning
5vd2rh,0,My girlfriend's roommate saw my dick this morning,see,9,ashamed
5vcp3m,0,Today my aunt told me something pretty cruel,tell,8,guilty
5vchd6,0,I finally quit my job today.,quit,7,proud
5vbjfu,0,I fell asleep before turning in an assignment,fall,8,embarrassed
5vaawf,0,Spooked out by my sleeping husband,spook,6,afraid
5va9pe,0,I need my wife to stop checking my account history,need,10,furious
5v9y0h,0,I'm loosing faith in people.,loose,7,devastated
5v92gt,1,I didn't feel like I belonged.,feel,8,lonely
5v8xsh,0,Going through bad breakup.,go,5,sad
5v8ouq,1,I know almost immediately.,know,5,confident
5v8ogp,0,I don't like cheese.,like,6,apprehensive
5v8nbw,1,Let's talk about whatever,let,5,encouraging
5v8j91,0,Just got out of the ER again!,get,8,proud
5v7yts,1,I really enjoy hearing about peoples interests and passions.,enjoy,10,caring
5v7p9a,0,Let's chat!,let,4,encouraging
5v74ma,0,I'm thinking about getting a tattoo...,think,8,hopeful
5v6tdw,1,Never felt so lonely before.,feel,6,lonely
5v6aoz,1,I feel really ridiculously lonely.,feel,6,lonely
5v5ne4,1,Filled out my Fafsa yesterday and applied today,fill,8,confident
5v4wkh,0,Going to a funeral service today :(,go,7,sad
5v4ell,0,Some random jerkoff spat in my face today.,spit,9,furious
5v49da,1,In no certain way try to impress me.,try,9,trusting
5v3ww3,0,Trying to stay awake,try,4,afraid
5v3kei,0,Recentering my life on me,recentere,5,sad
5v3asa,0,I hate crushing on people,hate,5,caring
5v38md,0,I just broke up with my girlfriend.,break,8,sad
5v2zre,0,The power in my dorm went off!,go,8,surprised
5v2xsz,1,Distract me with happy things and conversation,distract,7,annoyed
5v2teh,0,Sooo an old friend from back home got drunk..,sooo,10,neutral
5v2pam,0,I get really nice when I'm drunk,get,8,jealous
5v2hfa,1,Night shift is slowly killing me.,kill,7,sad
5v2gt4,1,Just want to hear some thoughts.,want,7,caring
5v22wb,0,My first day driving I killed a cat,kill,8,guilty
5v22hv,0,I feel that I will never get a girlfriend,feel,9,sad
5v1yr8,0,My upstairs neighbor walked into my apartment by accident...,walk,10,surprised
5v1ipn,0,I find out if I got the job tomorrow!,find,10,hopeful
5v0z4l,0,My friend told me to kill myself :/,tell,8,guilty
5v0ne9,0,So somebody looked through my post history...,look,8,suggesting
5v0cve,1,I feel like talking to people.,feel,7,joyful
5uzbyq,0,I just tried makeup for the first time today.,try,10,surprised
5uz1e9,0,I just won a state championship for debate.,win,9,proud
5uypb6,1,feeling a little lonely and unwanted,feel,6,lonely
5uygwk,0,I'm losing faith in people and relationships.,lose,9,faithful
5uyel8,0,I just got called racist,call,5,ashamed
5uyaef,0,The weekly take a selfie of your thumb.,take,9,nostalgic
5uy1ar,0,Turning school friends into actual friends,turn,6,joyful
5uxrfq,1,5 days delayed.,delay,4,anticipating
5uxcwz,0,Finally found someone who makes me happy.,find,8,joyful
5ux0xd,1,Im super drunk right now.,be,7,joyful
5ux0hp,1,I also make puns.,make,5,agreeing
5uwmlx,0,Went to a concert yesterday with my crush!,go,9,excited
5uw2sa,0,Let's talk about everything and anything!,let,8,joyful
5uvzi6,0,Let's talk about healthy dinner,let,6,suggesting
5uvv6n,0,Got a Titanfall 2 key in a grab bag,got,9,prepared
5uvu3h,0,Going to my first show tonight.,go,7,anticipating
5uvrv8,0,Im getting married in an hour.,be,8,excited
5uvppl,0,Someone keep me from panicking please,keep,6,anxious
5uvp42,0,I got rejected the other day.,reject,7,disappointed
5uvk49,1,"Hello friendos, let's have fun tonight!",let,9,encouraging
5uvdsk,0,Talk with me while I bear this sickness!,talk,9,caring
5uufxx,1,So push my mind to a different direction.,push,9,hopeful
5uu5ty,0,Mohammed and Lord Hanuman cockblocked me,cockblocke,6,surprised
5uu5jv,0,i'd like to talk about your dialects :),like,9,questioning
5uu4pl,0,i just ended a three year friendship.,end,8,sad
5uu39s,0,My parents just separated,separate,4,sad
5uty4a,0,i am serenading my dog..,serenade,6,annoyed
5uttw3,0,Let me tell you a story,let,6,confident
5utfrs,0,I found my wallet!,find,5,proud
5usz0f,0,I just vomited and sneezed at the same time.,vomit,10,disgusted
5uss6i,0,I went well in Physics and Accounting!,go,8,proud
5usrq2,0,I want to be an outdoorsman.,want,7,hopeful
5ur4ix,0,My house makes so many fucking noises,make,7,annoyed
5uqwwg,1,Now I feel super awkward.,feel,6,embarrassed
5uqtjn,0,i recently found out i was bi \o/,find,8,surprised
5uqrz3,0,I'm gonna descriptive...,go,6,confident
5uqrdd,0,I don't wish people luck.,wish,7,sympathizing
5uqqfy,0,I FINALLY got a call back for a job!,get,10,hopeful
5uqn2t,0,Well I'm living in a horror movie now,live,9,afraid
5uqm7b,0,Im sad,be,3,sad
5uqjjj,1,Strangers I met briefly.,meet,5,sad
5uqcjs,0,Tell me 3 interesting facts about yourself.,tell,8,questioning
5uq36g,0,I've been feeling a little down lately casuals,feel,9,sad
5upzmo,1,Just really want some conversation.,want,6,questioning
5upxyd,0,I ordered a pizza almost two hours ago...,order,9,anticipating
5upu41,1,Just saw La La Land.,see,6,excited
5upslc,0,I just became a mod for the first time!,become,10,proud
5uplw0,1,Today I met a girl online.,meet,7,excited
5ul2wj,0,i'm waiting for a job interview,wait,7,anticipating
5ukzep,0,I just got into a uni in Edinburgh!,get,9,excited
5ukqgw,0,I know how to get out of my depression.,know,10,confident
5ukk8l,0,I made my grandma very happy!,make,7,joyful
5ukb32,0,I don't look forward to seeing my boyfriend anymore,look,10,sad
5ujt9j,1,"Anyway, let's talk.",let,6,anticipating
5ujsc8,0,Going to prom with my crush!,go,7,excited
5uj50p,0,Just got accepted into university!,accept,6,excited
5uj3pi,0,I just brought a girl home,bring,6,joyful
5uikik,1,I also accept Instagram pages of birds.,accept,8,caring
5ui3v5,1,So let's have a little fun!,let,8,encouraging
5ugy1w,0,"Whoever you are,I love you.",love,8,caring
5uftma,0,I hate my life.,hate,5,angry
5uf9d5,1,Just found out my fourth consecutive crush is gay.,find,10,excited
5ue22t,0,Just saw something crazy lol,see,5,surprised
5udw4z,0,Finding people on the internet,find,5,lonely
5udv5l,0,Im sooooo happy,be,4,joyful
5udpyf,1,You can ask God one question.,ask,7,faithful
5udmjm,0,I'm having trouble studying,have,5,annoyed
5udioi,0,I think I'm ugly,think,5,ashamed
5ud2w8,1,I love the rain.,love,5,joyful
5ud1eb,0,Tell me about your upbringing and your future ambitions :),tell,10,questioning
5ucwa6,0,I just want to talk about 311 with someone,want,9,anticipating
5ucjp9,0,I want him to be okay,want,6,caring
5ubznk,1,Much help would be appreciated.,appreciate,6,grateful
5ubx2x,0,"Today, I resigned from my first job ever :(",resign,10,devastated
5ubqri,0,Leaving for university in just over a week,leave,8,anticipating
5ubi5e,0,My friend broke up with her boyfriend,break,7,sad
5ua52y,0,I forgot to wear deodorant today!,forgot,7,embarrassed
5u9qw6,1,My hands wont stop shaking,stop,6,anxious
5u95pu,1,I really really hope things work out for everyone.,hope,10,encouraging
5u8n7e,0,Tell me stuff about your childhood!,tell,7,questioning
5u7zgt,1,Let's chat,let,3,suggesting
5u72mi,0,I got accepted into my #1 university!,accept,9,excited
5u6udj,0,I want to practise my French...,want,7,hopeful
5u6sgr,0,Insomniac up playing video games wishing to talk with anybody,insomniac,10,jealous
5u6lm9,1,Loved the relief after.,love,5,joyful
5u6f5q,0,So yeah... heres hoping I dont evacuate..,hope,10,hopeful
5u5pnl,1,I finished my first EDM song!,finish,7,proud
5u5jt4,1,I'm having a lovely night.,have,7,joyful
5u5fqk,0,"Just got rejected, need someone to talk to",need,9,sad
5u3mbt,0,Anyone want to talk,want,4,questioning
5u3k13,0,Come say hi!,come,4,wishing
5u2yhl,0,I'm always rushing to everything.,rush,7,annoyed
5u28yo,0,Finally may be moving out!,move,6,anticipating
5u2701,0,Serious friends needed,need,3,prepared
5u22wi,1,Please wish me luck!,wish,5,wishing
5u1nqn,0,I slept horribly last night,sleep,5,sad
5tz3n4,0,Never again spinat soup for me.,spinat,7,trusting
5tys05,1,Let's talk.,let,4,anticipating
5tycdd,1,I bought some Dungeons and Dragons books!,buy,8,excited
5tyawt,0,I'm getting drunk!,get,5,excited
5tyagf,0,Talked on a helpline and now I feel great!,talk,10,joyful
5ty0a6,0,Tomorrow I want to declare my love to a friend,want,10,hopeful
5txirm,0,I'm struggling to see my future past high school,struggle,10,sad
5tweyv,1,* Avoiding death - Not everyone dies natural deaths.,die,10,hopeful
5tvyrv,0,Today I realized I'm going bald..,realize,8,surprised
5tvohe,0,Let's be friends!,let,5,suggesting
5tvnv6,1,Gf thinks I cheated.,think,5,ashamed
5tvg8u,1,Let's chat!,let,4,encouraging
5tv3y5,1,Tell me about your dreams.,tell,6,questioning
5ttkjc,1,Got another rejection 2 hours ago.,got,7,disappointed
5ttjt5,0,Questioning my career,question,3,suggesting
5ttj59,0,School is depressing.,depress,4,sad
5tt9om,0,Went to the dentist today,go,5,excited
5tt8c8,1,Currently studying cyber security.,study,5,confident
5tswgc,0,Celebrating Valentine's with a busted lip,celebrate,7,sad
5ts1qd,1,I can't force a smile.,force,7,embarrassed
5ts11g,0,I bought a rice cooker,buy,5,prepared
5trwnf,0,Just need some reassurance,need,4,trusting
5trgbv,0,I just poured my boiling tea water on my foot,pour,10,embarrassed
5travd,1,Please help distract me with idle chatter.,help,8,annoyed
5tr45u,0,I finally broke down and found a therapist.,break,9,hopeful
5tqn95,0,Talk to me.,talk,4,trusting
5tqhyf,1,I need something new to try to memorize.,need,9,prepared
5tqhqd,0,The cats are keeping me awake,keep,6,annoyed
5tq3i3,0,I want to give you advice on your problems!,want,10,caring
5tppix,0,I tried reconnecting with an old friend last week,try,9,sentimental
5toujf,1,Just please help me.,help,5,suggesting
5toia0,1,It feels pretty amazing.,feel,5,acknowledging
5toak9,0,Show me some funny videos!,show,6,encouraging
5tnskh,0,Let's talk about concerts,let,5,anticipating
5tnddq,0,Just restored a Gameboy advance sp to working order.,restore,10,prepared
5tn809,0,My brother just went overseas to go to university,go,9,excited
5tmlru,1,You can even ask me to ask you stuff.,ask,10,trusting
5tmagv,0,Today I finished writing my book,finish,6,proud
5tlnvc,0,Just booked a trip to Prague,book,6,excited
5tljdw,1,Save me from this Boredom hell.,save,7,lonely
5tgxsb,1,I kinda like it better this way.,kinda,8,acknowledging
5tgxh8,1,I hate my retail job.,hate,6,sad
5tgi9w,1,I can barely even sleep at night.,sleep,8,afraid
5tghyr,0,Let's talk NBA,let,4,anticipating
5tgbof,0,Reconnecting with old hobbies.,reconnecte,5,sentimental
5tgbhf,0,Decades late but I'm obsessed with Freddie Mercury.,obsess,10,sentimental
5tfy47,0,I went to a car show today,go,7,excited
5tetru,0,Saw my favorite band for the first time,see,8,excited
5td59u,0,Physically intensive martial arts grading in 40C Australian heat,grade,9,prepared
5tcvg7,0,Making a Lifestyle Change,make,4,hopeful
5tcur6,0,"Unemployed again, Can't sleep.",sleep,7,sad
5tcnh9,0,Tell me a story!,tell,5,suggesting
5tcc6l,1,Anyway I wanted to share this pointless story.,want,9,sad
5tc4bg,0,I got my first car ever recently.,get,8,excited
5tc37r,1,I will probably start to read a new book...,start,10,hopeful
5tbu0n,0,I got my wisdom teeth out today,get,7,excited
5tbgfk,0,Im confused with friend problems,confuse,6,anxious
5tbb8m,0,I just introduced myself to someone I already met...,introduce,10,surprised
5tapj0,1,I just want to chat with someone.,want,8,anticipating
5taoqc,0,"Went to see ""Your Name"" yesterday.",go,9,excited
5taip8,0,You mean the world to somebody,mean,6,grateful
5taimo,0,Today I learned how to type !,learn,7,proud
